StoreNumber,Date,Weekday,Time,InstoreTraffic,StorefrontTraffic,WindowsConversion,Weather,Revenue,Transaction,Conversion,ATV,UPT,EfficientVisit,VisitDuration,per,RepeatCustomer,Temperature,WeekNumber,normal_vacation,special_vacation,consistent_vacation
1010105,2017/2/25,Saturday,14,15,198,0.076,na,0,0,0,0,0,0.269,13.1,0,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,15,10,233,0.043,na,2040,2,0.2,1020,1,0.269,13.1,204,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,16,18,263,0.068,na,0,0,0,0,0,0.269,13.1,0,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,17,7,348,0.02,na,5020,3,0.429,1673,1.33,0.269,13.1,717.1428571,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,18,17,397,0.043,na,7420,6,0.353,1237,1,0.269,13.1,436.4705882,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,19,46,680,0.068,na,6500,4,0.087,1625,1.75,0.269,13.1,141.3043478,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,20,68,964,0.071,na,10820,5,0.074,2164,1.4,0.269,13.1,159.1176471,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,21,76,990,0.077,na,3470,2,0.026,1735,1,0.269,13.1,45.65789474,0.2,na,6,1,0,1
1010105,2017/2/25,Saturday,22,41,665,0.062,na,1880,1,0.024,1880,3,0.269,13.1,45.85365854,0.2,na,6,1,0,1
1010105,2017/2/26,Sunday,13,15,167,0.09,na,1380,1,0.067,1380,1,0.262,13.4,92,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,14,9,196,0.046,na,0,0,0,0,0,0.262,13.4,0,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,15,17,217,0.078,na,11070,5,0.294,2214,2.4,0.262,13.4,651.1764706,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,16,17,261,0.065,na,3810,3,0.176,1270,1.33,0.262,13.4,224.1176471,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,17,20,300,0.067,na,5720,4,0.2,1430,1.5,0.262,13.4,286,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,18,15,544,0.028,na,5380,2,0.133,2690,2.5,0.262,13.4,358.6666667,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,19,52,829,0.063,na,15350,7,0.135,2193,1.71,0.262,13.4,295.1923077,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,20,56,1043,0.054,na,9470,5,0.089,1894,1.4,0.262,13.4,169.1071429,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,21,46,662,0.069,na,8160,5,0.109,1632,1.6,0.262,13.4,177.3913043,0.204,na,7,1,0,1
1010105,2017/2/26,Sunday,22,0,0,0,na,1380,1,0,1380,1,0.262,13.4,0,0.204,na,7,1,0,1
1010105,2017/3/1,Wednesday,13,3,87,0.034,na,4790,2,0.667,2395,1.5,0.229,15,1596.666667,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,14,9,100,0.09,na,1860,1,0.111,1860,2,0.229,15,206.6666667,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,15,14,130,0.108,na,3550,2,0.143,1775,1.5,0.229,15,253.5714286,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,16,1,153,0.007,na,4980,2,2,2490,2.5,0.229,15,4980,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,17,6,244,0.025,na,0,0,0,0,0,0.229,15,0,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,18,9,234,0.038,na,0,0,0,0,0,0.229,15,0,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,19,5,242,0.021,na,960,1,0.2,960,1,0.229,15,192,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,20,15,280,0.054,na,2380,1,0.067,2380,1,0.229,15,158.6666667,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,21,14,255,0.055,na,2860,1,0.071,2860,1,0.229,15,204.2857143,0.346,na,3,0,0,0
1010105,2017/3/1,Wednesday,22,7,113,0.062,na,0,0,0,0,0,0.229,15,0,0.346,na,3,0,0,0
1010105,2017/3/2,Thursday,13,8,80,0.1,na,9647,5,0.625,1929,2.2,0.224,15.9,1205.875,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,14,5,88,0.057,na,820,1,0.2,820,1,0.224,15.9,164,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,15,2,115,0.017,na,3150,2,1,1575,1,0.224,15.9,1575,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,16,17,187,0.091,na,5410,2,0.118,2705,3,0.224,15.9,318.2352941,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,17,1,258,0.004,na,1559,2,2,780,1,0.224,15.9,1559,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,18,16,286,0.056,na,2930,2,0.125,1465,1,0.224,15.9,183.125,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,19,18,398,0.045,na,3240,2,0.111,1620,1,0.224,15.9,180,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,20,21,362,0.058,na,2160,2,0.095,1080,1.5,0.224,15.9,102.8571429,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,21,29,385,0.075,na,2860,1,0.034,2860,2,0.224,15.9,98.62068966,0.303,na,4,0,0,0
1010105,2017/3/2,Thursday,22,13,310,0.042,na,0,0,0,0,0,0.224,15.9,0,0.303,na,4,0,0,0
1010105,2017/3/3,Friday,13,6,116,0.052,na,0,0,0,0,0,0.265,12.3,0,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,14,2,118,0.017,na,0,0,0,0,0,0.265,12.3,0,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,15,3,119,0.025,na,0,0,0,0,0,0.265,12.3,0,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,16,5,205,0.024,na,3440,2,0.4,1720,1,0.265,12.3,688,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,17,13,327,0.04,na,3310,3,0.231,1103,1,0.265,12.3,254.6153846,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,18,15,300,0.05,na,3160,2,0.133,1580,1,0.265,12.3,210.6666667,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,19,25,523,0.048,na,3760,2,0.08,1880,1.5,0.265,12.3,150.4,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,20,19,605,0.031,na,5819,4,0.211,1455,1,0.265,12.3,306.2631579,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,21,27,715,0.038,na,3960,3,0.111,1320,1.67,0.265,12.3,146.6666667,0.301,na,5,0,0,0
1010105,2017/3/3,Friday,22,21,461,0.046,na,4160,2,0.095,2080,1,0.265,12.3,198.0952381,0.301,na,5,0,0,0
1010105,2017/3/4,Saturday,13,22,141,0.156,na,9670,6,0.273,1612,1.67,0.247,12.1,439.5454545,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,14,6,186,0.032,na,4910,3,0.5,1637,1.67,0.247,12.1,818.3333333,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,15,11,248,0.044,na,3248,2,0.182,1624,2,0.247,12.1,295.2727273,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,16,19,290,0.066,na,0,0,0,0,0,0.247,12.1,0,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,17,6,317,0.019,na,1480,1,0.167,1480,1,0.247,12.1,246.6666667,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,18,17,398,0.043,na,3920,2,0.118,1960,1,0.247,12.1,230.5882353,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,19,30,656,0.046,na,5760,2,0.067,2880,1,0.247,12.1,192,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,20,58,857,0.068,na,4240,2,0.034,2120,1.5,0.247,12.1,73.10344828,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,21,50,821,0.061,na,8059,4,0.08,2015,2.25,0.247,12.1,161.18,0.233,na,6,1,0,0
1010105,2017/3/4,Saturday,22,49,656,0.075,na,960,1,0.02,960,1,0.247,12.1,19.59183673,0.233,na,6,1,0,0
1010105,2017/3/5,Sunday,13,18,172,0.105,na,7380,4,0.222,1845,1.5,0.26,13.3,410,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,14,20,160,0.125,na,5310,2,0.1,2655,3.5,0.26,13.3,265.5,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,15,10,204,0.049,na,1760,1,0.1,1760,1,0.26,13.3,176,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,16,13,242,0.054,na,1108,2,0.154,554,1,0.26,13.3,85.23076923,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,17,6,300,0.02,na,12600,5,0.833,2520,1.8,0.26,13.3,2100,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,18,18,363,0.05,na,3826,3,0.167,1275,1.67,0.26,13.3,212.5555556,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,19,33,418,0.079,na,7709,4,0.121,1927,2,0.26,13.3,233.6060606,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,20,31,541,0.057,na,7880,4,0.129,1970,1,0.26,13.3,254.1935484,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,21,34,438,0.078,na,7497,4,0.118,1874,1.75,0.26,13.3,220.5,0.238,na,7,1,0,0
1010105,2017/3/5,Sunday,22,12,350,0.034,na,0,0,0,0,0,0.26,13.3,0,0.238,na,7,1,0,0
1010105,2017/3/6,Monday,13,11,110,0.1,na,2669,3,0.273,890,1.33,0.275,12.9,242.6363636,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,14,5,94,0.053,na,2940,2,0.4,1470,1,0.275,12.9,588,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,15,8,90,0.089,na,2918,2,0.25,1459,1.5,0.275,12.9,364.75,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,16,8,111,0.072,na,0,0,0,0,0,0.275,12.9,0,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,17,5,221,0.023,na,1480,1,0.2,1480,1,0.275,12.9,296,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,18,4,203,0.02,na,5140,2,0.5,2570,2,0.275,12.9,1285,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,19,4,219,0.018,na,1060,1,0.25,1060,1,0.275,12.9,265,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,20,18,253,0.071,na,14169,8,0.444,1771,1.63,0.275,12.9,787.1666667,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,21,12,248,0.048,na,3910,3,0.25,1303,1,0.275,12.9,325.8333333,0.342,na,1,0,0,0
1010105,2017/3/6,Monday,22,6,151,0.04,na,0,0,0,0,0,0.275,12.9,0,0.342,na,1,0,0,0
1010105,2017/3/7,Tuesday,13,8,94,0.085,na,4019,3,0.375,1340,1.33,0.282,13.6,502.375,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,14,3,62,0.048,na,0,0,0,0,0,0.282,13.6,0,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,15,7,143,0.049,na,0,0,0,0,0,0.282,13.6,0,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,16,8,196,0.041,na,0,0,0,0,0,0.282,13.6,0,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,17,9,209,0.043,na,2470,1,0.111,2470,7,0.282,13.6,274.4444444,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,18,7,345,0.02,na,0,0,0,0,0,0.282,13.6,0,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,19,4,342,0.012,na,5300,2,0.5,2650,2,0.282,13.6,1325,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,20,29,433,0.067,na,3920,2,0.069,1960,1,0.282,13.6,135.1724138,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,21,29,397,0.073,na,678,1,0.034,678,1,0.282,13.6,23.37931034,0.337,na,2,0,0,0
1010105,2017/3/7,Tuesday,22,22,293,0.075,na,0,0,0,0,0,0.282,13.6,0,0.337,na,2,0,0,0
1010105,2017/3/8,Wednesday,13,6,106,0.057,na,3208,2,0.333,1604,1.5,0.239,12.6,534.6666667,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,14,5,84,0.06,na,7514,3,0.6,2505,1.67,0.239,12.6,1502.8,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,15,6,147,0.041,na,5621,3,0.5,1874,1.33,0.239,12.6,936.8333333,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,16,8,155,0.052,na,1159,1,0.125,1159,2,0.239,12.6,144.875,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,17,8,264,0.03,na,1485,2,0.25,743,1,0.239,12.6,185.625,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,18,6,270,0.022,na,4216,2,0.333,2108,1.5,0.239,12.6,702.6666667,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,19,6,307,0.02,na,1120,1,0.167,1120,1,0.239,12.6,186.6666667,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,20,7,246,0.028,na,0,0,0,0,0,0.239,12.6,0,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,21,11,218,0.05,na,1174,1,0.091,1174,2,0.239,12.6,106.7272727,0.322,na,3,0,0,0
1010105,2017/3/8,Wednesday,22,6,130,0.046,na,0,0,0,0,0,0.239,12.6,0,0.322,na,3,0,0,0
1010105,2017/3/9,Thursday,13,20,90,0.222,na,64,1,0.05,64,1,0.265,13.4,3.2,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,14,6,99,0.061,na,497,1,0.167,497,1,0.265,13.4,82.83333333,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,15,13,147,0.088,na,0,0,0,0,0,0.265,13.4,0,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,16,2,160,0.013,na,2842,3,1.5,947,1.33,0.265,13.4,1421,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,17,8,246,0.033,na,0,0,0,0,0,0.265,13.4,0,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,18,6,311,0.019,na,1235,3,0.5,412,1,0.265,13.4,205.8333333,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,19,16,362,0.044,na,2108,1,0.063,2108,1,0.265,13.4,131.75,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,20,14,411,0.034,na,2171,2,0.143,1086,1,0.265,13.4,155.0714286,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,21,16,445,0.036,na,0,0,0,0,0,0.265,13.4,0,0.317,na,4,0,0,0
1010105,2017/3/9,Thursday,22,17,340,0.05,na,0,0,0,0,0,0.265,13.4,0,0.317,na,4,0,0,0
1010105,2017/3/10,Friday,13,2,88,0.023,na,1495,1,0.5,1495,1,0.236,12.2,747.5,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,14,7,138,0.051,na,3960,1,0.143,3960,2,0.236,12.2,565.7142857,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,15,8,127,0.063,na,1225,1,0.125,1225,2,0.236,12.2,153.125,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,16,2,184,0.011,na,0,0,0,0,0,0.236,12.2,0,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,17,14,251,0.056,na,1370,1,0.071,1370,2,0.236,12.2,97.85714286,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,18,12,296,0.041,na,1070,1,0.083,1070,2,0.236,12.2,89.16666667,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,19,10,420,0.024,na,4420,3,0.3,1473,1,0.236,12.2,442,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,20,30,565,0.053,na,3660,2,0.067,1830,1,0.236,12.2,122,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,21,17,401,0.042,na,5900,3,0.176,1967,1.33,0.236,12.2,347.0588235,0.301,na,5,0,0,0
1010105,2017/3/10,Friday,22,28,400,0.07,na,0,0,0,0,0,0.236,12.2,0,0.301,na,5,0,0,0
1010105,2017/3/11,Saturday,13,10,165,0.061,na,0,0,0,0,0,0.252,12.6,0,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,14,16,167,0.096,na,7568,5,0.313,1514,3.2,0.252,12.6,473,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,15,12,241,0.05,na,1459,2,0.167,730,1,0.252,12.6,121.5833333,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,16,10,304,0.033,na,5339,3,0.3,1780,1.67,0.252,12.6,533.9,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,17,16,357,0.045,na,1060,1,0.063,1060,1,0.252,12.6,66.25,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,18,11,420,0.026,na,4840,3,0.273,1613,1,0.252,12.6,440,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,19,41,621,0.066,na,1280,1,0.024,1280,1,0.252,12.6,31.2195122,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,20,57,842,0.068,na,6000,4,0.07,1500,1,0.252,12.6,105.2631579,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,21,77,873,0.088,na,4910,2,0.026,2455,2.5,0.252,12.6,63.76623377,0.23,na,6,1,0,0
1010105,2017/3/11,Saturday,22,41,580,0.071,na,0,0,0,0,0,0.252,12.6,0,0.23,na,6,1,0,0
1010105,2017/3/12,Sunday,13,18,159,0.113,na,5940,2,0.111,2970,2.5,0.257,11.6,330,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,14,13,179,0.073,na,2480,1,0.077,2480,1,0.257,11.6,190.7692308,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,15,5,189,0.026,na,0,0,0,0,0,0.257,11.6,0,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,16,15,267,0.056,na,7180,5,0.333,1436,1.2,0.257,11.6,478.6666667,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,17,9,290,0.031,na,678,1,0.111,678,1,0.257,11.6,75.33333333,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,18,12,326,0.037,na,960,1,0.083,960,1,0.257,11.6,80,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,19,30,497,0.06,na,6160,4,0.133,1540,1,0.257,11.6,205.3333333,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,20,43,581,0.074,na,1980,1,0.023,1980,1,0.257,11.6,46.04651163,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,21,34,483,0.07,na,3160,2,0.059,1580,1,0.257,11.6,92.94117647,0.248,na,7,1,0,0
1010105,2017/3/12,Sunday,22,11,334,0.033,na,0,0,0,0,0,0.257,11.6,0,0.248,na,7,1,0,0
1010105,2017/3/13,Monday,13,8,99,0.081,na,1480,1,0.125,1480,1,0.273,10.9,185,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,14,3,80,0.038,na,0,0,0,0,0,0.273,10.9,0,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,15,2,101,0.02,na,0,0,0,0,0,0.273,10.9,0,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,16,5,136,0.037,na,4060,2,0.4,2030,1,0.273,10.9,812,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,17,6,209,0.029,na,1680,1,0.167,1680,1,0.273,10.9,280,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,18,10,274,0.036,na,0,0,0,0,0,0.273,10.9,0,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,19,17,280,0.061,na,8078,4,0.235,2020,1.5,0.273,10.9,475.1764706,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,20,9,250,0.036,na,2280,1,0.111,2280,1,0.273,10.9,253.3333333,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,21,13,227,0.057,na,3740,2,0.154,1870,1.5,0.273,10.9,287.6923077,0.323,na,1,0,0,0
1010105,2017/3/13,Monday,22,6,103,0.058,na,0,0,0,0,0,0.273,10.9,0,0.323,na,1,0,0,0
1010105,2017/3/14,Tuesday,13,6,91,0.066,na,4400,2,0.333,2200,2,0.253,11.3,733.3333333,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,14,8,93,0.086,na,2510,2,0.25,1255,1.5,0.253,11.3,313.75,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,15,7,113,0.062,na,3020,2,0.286,1510,2,0.253,11.3,431.4285714,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,16,4,189,0.021,na,678,1,0.25,678,1,0.253,11.3,169.5,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,17,5,250,0.02,na,2520,1,0.2,2520,3,0.253,11.3,504,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,18,9,286,0.031,na,2380,1,0.111,2380,1,0.253,11.3,264.4444444,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,19,14,387,0.036,na,3440,2,0.143,1720,1.5,0.253,11.3,245.7142857,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,20,31,453,0.068,na,769,1,0.032,769,2,0.253,11.3,24.80645161,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,21,22,428,0.051,na,1780,1,0.045,1780,4,0.253,11.3,80.90909091,0.321,na,2,0,0,0
1010105,2017/3/14,Tuesday,22,12,276,0.043,na,1960,1,0.083,1960,1,0.253,11.3,163.3333333,0.321,na,2,0,0,0
1010105,2017/3/15,Wednesday,13,5,90,0.056,na,0,0,0,0,0,0.26,11,0,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,14,5,107,0.047,na,1480,1,0.2,1480,1,0.26,11,296,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,15,2,122,0.016,na,678,1,0.5,678,1,0.26,11,339,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,16,1,148,0.007,na,1960,1,1,1960,2,0.26,11,1960,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,17,2,268,0.007,na,5280,2,1,2640,3,0.26,11,2640,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,18,13,249,0.052,na,6278,4,0.308,1570,1.25,0.26,11,482.9230769,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,19,11,237,0.046,na,0,0,0,0,0,0.26,11,0,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,20,13,249,0.052,na,1880,1,0.077,1880,1,0.26,11,144.6153846,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,21,8,253,0.032,na,0,0,0,0,0,0.26,11,0,0.346,na,3,0,0,0
1010105,2017/3/15,Wednesday,22,7,106,0.066,na,0,0,0,0,0,0.26,11,0,0.346,na,3,0,0,0
1010105,2017/3/16,Thursday,13,2,105,0.019,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,14,9,65,0.138,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,15,10,106,0.094,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,16,5,163,0.031,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,17,4,244,0.016,na,1860,1,0.25,1860,3,0.271,16.6,465,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,18,2,294,0.007,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,19,21,353,0.059,na,9980,2,0.095,4990,5,0.271,16.6,475.2380952,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,20,36,408,0.088,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,21,12,366,0.033,na,1860,1,0.083,1860,3,0.271,16.6,155,0.338,na,4,0,0,0
1010105,2017/3/16,Thursday,22,23,273,0.084,na,0,0,0,0,0,0.271,16.6,0,0.338,na,4,0,0,0
1010105,2017/3/17,Friday,13,1,75,0.013,na,678,1,1,678,1,0.293,13.3,678,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,14,3,89,0.034,na,0,0,0,0,0,0.293,13.3,0,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,15,6,136,0.044,na,0,0,0,0,0,0.293,13.3,0,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,16,1,166,0.006,na,960,1,1,960,1,0.293,13.3,960,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,17,13,256,0.051,na,1330,1,0.077,1330,2,0.293,13.3,102.3076923,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,18,12,288,0.042,na,2820,2,0.167,1410,2,0.293,13.3,235,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,19,5,395,0.013,na,579,1,0.2,579,1,0.293,13.3,115.8,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,20,33,609,0.054,na,5519,5,0.152,1104,1.4,0.293,13.3,167.2424242,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,21,60,585,0.103,na,11718,6,0.1,1953,2.67,0.293,13.3,195.3,0.306,na,5,0,0,0
1010105,2017/3/17,Friday,22,31,427,0.073,na,0,0,0,0,0,0.293,13.3,0,0.306,na,5,0,0,0
1010105,2017/3/18,Saturday,13,3,128,0.023,na,0,0,0,0,0,0.255,12.4,0,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,14,4,193,0.021,na,1960,1,0.25,1960,3,0.255,12.4,490,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,15,12,193,0.062,na,0,0,0,0,0,0.255,12.4,0,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,16,10,306,0.033,na,0,0,0,0,0,0.255,12.4,0,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,17,20,387,0.052,na,2480,1,0.05,2480,3,0.255,12.4,124,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,18,33,472,0.07,na,3060,2,0.061,1530,2.5,0.255,12.4,92.72727273,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,19,42,648,0.065,na,6600,4,0.095,1650,2.5,0.255,12.4,157.1428571,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,20,62,860,0.072,na,5310,4,0.065,1328,1.5,0.255,12.4,85.64516129,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,21,71,751,0.095,na,3059,2,0.028,1530,3,0.255,12.4,43.08450704,0.236,na,6,1,0,0
1010105,2017/3/18,Saturday,22,51,583,0.087,na,0,0,0,0,0,0.255,12.4,0,0.236,na,6,1,0,0
1010105,2017/3/19,Sunday,13,15,126,0.119,na,3240,2,0.133,1620,2,0.282,11.5,216,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,14,10,185,0.054,na,1980,1,0.1,1980,2,0.282,11.5,198,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,15,16,210,0.076,na,1060,1,0.063,1060,1,0.282,11.5,66.25,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,16,9,278,0.032,na,0,0,0,0,0,0.282,11.5,0,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,17,14,263,0.053,na,0,0,0,0,0,0.282,11.5,0,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,18,27,340,0.079,na,3688,4,0.148,922,1,0.282,11.5,136.5925926,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,19,35,521,0.067,na,8600,5,0.143,1720,1.8,0.282,11.5,245.7142857,0.26,na,7,1,0,0
1010105,2017/3/19,Sunday,20,46,683,0.067,na,4327,3,0.065,1442,2.33,0.282,11.5,94.06521739,0.26,na,7,1,0,0
